C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/06,05:50:12,0000000466489588,TRADINGIS,0000000466489587
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 05:55:00",1,N-Q-MNSP1,71,-1.1,9,0.6,"2025/06/06 05:50:05"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 05:55:00",1,NSW1-QLD1,71,124.1,215.11,11.29,"2025/06/06 05:50:05"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 05:55:00",1,T-V-MNSP1,71,-451.1,-469.57,24.76,"2025/06/06 05:50:05"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 05:55:00",1,V-S-MNSP1,71,-125,-125,28.04,"2025/06/06 05:50:05"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 05:55:00",1,V-SA,71,49.56,57.92,0.93,"2025/06/06 05:50:05"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 05:55:00",1,VIC1-NSW1,71,1067.89,1064.05,118.79,"2025/06/06 05:50:05"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/06 05:55:00",1,SA1,71,-21,0,0,"2025/06/06 05:50:05",-21,0.23,0.23,0.1,0.1,0.1,0.1,5.45,5.45,0.38,0.38,0.38,0.38,0.1,0.1,0.93,0.93,0.38,0.38,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/06 05:55:00",1,NSW1,71,90.35,0,0,"2025/06/06 05:50:05",90.35,0.23,0.23,0.1,0.1,0.1,0.1,5.45,5.45,0.38,0.38,0.38,0.38,0.1,0.1,0.93,0.93,0.38,0.38,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/06 05:55:00",1,QLD1,71,96.83,0,0,"2025/06/06 05:50:05",96.83,0.23,0.23,0.1,0.1,0.1,0.1,5.45,5.45,0.38,0.38,0.38,0.38,0.1,0.1,0.93,0.93,0.38,0.38,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/06 05:55:00",1,TAS1,71,60.24,0,0,"2025/06/06 05:50:05",60.24,0.38,0.38,0.38,0.38,0.36,0.36,7.73,7.73,0.38,0.38,0.38,0.38,0,0,3.06,3.06,0.38,0.38,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/06 05:55:00",1,VIC1,71,8.95,0,0,"2025/06/06 05:50:05",8.95,0.23,0.23,0.1,0.1,0.1,0.1,5.45,5.45,0.38,0.38,0.38,0.38,0.1,0.1,0.93,0.93,0.38,0.38,0,0,FIRM
C,"END OF REPORT",15
