C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/06,17:50:11,0000000466563825,TRADINGIS,0000000466563824
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:55:00",1,N-Q-MNSP1,215,-13.1,-17,0.07,"2025/06/06 17:50:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:55:00",1,NSW1-QLD1,215,-655.7,-621.83,-13.61,"2025/06/06 17:50:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:55:00",1,T-V-MNSP1,215,-460.9,-461,23.9,"2025/06/06 17:50:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:55:00",1,V-S-MNSP1,215,-125,-125,28.04,"2025/06/06 17:50:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:55:00",1,V-SA,215,48.51,6.47,0.08,"2025/06/06 17:50:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:55:00",1,VIC1-NSW1,215,-115.62,-97.73,1.45,"2025/06/06 17:50:04"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/06 17:55:00",1,SA1,215,0,0,0,"2025/06/06 17:50:04",0,0.39,0.39,0.3,0.3,0.36,0.36,0.91,0.91,0.1,0.1,0.38,0.38,0.38,0.38,3.7,3.7,0.36,0.36,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/06 17:55:00",1,NSW1,215,168.48,0,0,"2025/06/06 17:50:04",168.48,0.39,0.39,0.3,0.3,0.36,0.36,0.91,0.91,0.1,0.1,0.38,0.38,0.38,0.38,3.7,3.7,0.36,0.36,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/06 17:55:00",1,QLD1,215,163.14,0,0,"2025/06/06 17:50:04",163.14,0.39,0.39,0.3,0.3,0.36,0.36,0.91,0.91,0.1,0.1,0.38,0.38,0.38,0.38,3.7,3.7,0.36,0.36,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/06 17:55:00",1,TAS1,215,120.1,0,0,"2025/06/06 17:50:04",120.1,7.84,7.84,0.38,0.38,0.36,0.36,7.64,7.64,0.1,0.1,0.38,0.38,0,0,3.06,3.06,0.36,0.36,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/06 17:55:00",1,VIC1,215,78.66,0,0,"2025/06/06 17:50:04",78.66,0.39,0.39,0.3,0.3,0.36,0.36,0.91,0.91,0.1,0.1,0.38,0.38,0.38,0.38,3.7,3.7,0.36,0.36,0,0,"NOT FIRM"
C,"END OF REPORT",15
