C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/01,21:45:12,0000000465868955,TRADINGIS,0000000465868954
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/01 21:50:00",1,N-Q-MNSP1,262,-34.9,-33,1.59,"2025/06/01 21:45:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/01 21:50:00",1,NSW1-QLD1,262,-1001,-991.21,60.4,"2025/06/01 21:45:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/01 21:50:00",1,T-V-MNSP1,262,-478.6,-478,25.62,"2025/06/01 21:45:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/01 21:50:00",1,V-S-MNSP1,262,19,19.26,-0.96,"2025/06/01 21:45:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/01 21:50:00",1,V-SA,262,283.95,276.89,11,"2025/06/01 21:45:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/01 21:50:00",1,VIC1-NSW1,262,628.78,653.53,47.01,"2025/06/01 21:45:04"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/01 21:50:00",1,SA1,262,83.44,0,0,"2025/06/01 21:45:04",83.44,0.37,0.37,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.45,0.45,0.1,0.1,2,2,0.36,0.36,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/01 21:50:00",1,NSW1,262,88.06,0,0,"2025/06/01 21:45:04",88.06,0.37,0.37,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.45,0.45,0.1,0.1,2,2,0.36,0.36,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/01 21:50:00",1,QLD1,262,75.64,0,0,"2025/06/01 21:45:04",75.64,0.37,0.37,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.45,0.45,0.1,0.1,2,2,0.36,0.36,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/01 21:50:00",1,TAS1,262,150.22,0,0,"2025/06/01 21:45:04",150.22,0.38,0.38,0.38,0.38,0.36,0.36,7.62,7.62,0.1,0.1,0.38,0.38,0,0,2.73,2.73,0.36,0.36,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/01 21:50:00",1,VIC1,262,77.68,0,0,"2025/06/01 21:45:04",77.68,0.37,0.37,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.45,0.45,0.1,0.1,2,2,0.36,0.36,0,0,FIRM
C,"END OF REPORT",15
