C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/03,22:25:11,0000000466160225,TRADINGIS,0000000466160224
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 22:30:00",1,N-Q-MNSP1,270,-31.9,-33,1.59,"2025/06/03 22:25:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 22:30:00",1,NSW1-QLD1,270,-1016.3,-914.32,46.32,"2025/06/03 22:25:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 22:30:00",1,T-V-MNSP1,270,-464.5,-469.64,24.77,"2025/06/03 22:25:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 22:30:00",1,V-S-MNSP1,270,4,4.86,-0.3,"2025/06/03 22:25:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 22:30:00",1,V-SA,270,-3.98,-16.42,-0.07,"2025/06/03 22:25:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 22:30:00",1,VIC1-NSW1,270,-219.07,-168.79,-0.43,"2025/06/03 22:25:03"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/03 22:30:00",1,SA1,270,117.11,0,0,"2025/06/03 22:25:03",117.11,0.23,0.23,0.1,0.1,0.1,0.1,9.89,9.89,0.1,0.1,0.38,0.38,0.2,0.2,3.75,3.75,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/03 22:30:00",1,NSW1,270,115.49,0,0,"2025/06/03 22:25:03",115.49,0.23,0.23,0.1,0.1,0.1,0.1,9.89,9.89,0.1,0.1,0.38,0.38,0.2,0.2,3.75,3.75,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/03 22:30:00",1,QLD1,270,100.83,0,0,"2025/06/03 22:25:03",100.83,0.23,0.23,0.1,0.1,0.1,0.1,9.89,9.89,0.1,0.1,0.38,0.38,0.2,0.2,3.75,3.75,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/03 22:30:00",1,TAS1,270,150.18,0,0,"2025/06/03 22:25:03",150.18,0.38,0.38,0.38,0.38,0.36,0.36,8.06,8.06,0.1,0.1,0.38,0.38,0,0,3.94,3.94,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/03 22:30:00",1,VIC1,270,116.65,0,0,"2025/06/03 22:25:03",116.65,0.23,0.23,0.1,0.1,0.1,0.1,9.89,9.89,0.1,0.1,0.38,0.38,0.2,0.2,3.75,3.75,0.1,0.1,0,0,FIRM
C,"END OF REPORT",15
