C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/12,06:00:11,0000000467328968,TRADINGIS,0000000467328967
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/12 06:05:00",1,N-Q-MNSP1,73,-8.1,-8.78,-0.16,"2025/06/12 06:00:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/12 06:05:00",1,NSW1-QLD1,73,3.8,-51.31,-2.31,"2025/06/12 06:00:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/12 06:05:00",1,T-V-MNSP1,73,87.3,168.92,2.3,"2025/06/12 06:00:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/12 06:05:00",1,V-S-MNSP1,73,-94,-43.91,5.57,"2025/06/12 06:00:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/12 06:05:00",1,V-SA,73,-646.59,-624.63,45.47,"2025/06/12 06:00:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/12 06:05:00",1,VIC1-NSW1,73,614.44,677.28,53.63,"2025/06/12 06:00:03"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/12 06:05:00",1,SA1,73,206.88,0,0,"2025/06/12 06:00:03",206.88,0.39,0.39,0.38,0.38,0.39,0.39,5.99,5.99,0.1,0.1,0.38,0.38,0.1,0.1,3.99,3.99,0.86,0.86,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/12 06:05:00",1,NSW1,73,283.96,0,0,"2025/06/12 06:00:03",283.96,0.39,0.39,0.38,0.38,0.39,0.39,5.99,5.99,0.1,0.1,0.38,0.38,0.1,0.1,3.99,3.99,0.86,0.86,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/12 06:05:00",1,QLD1,73,294.57,0,0,"2025/06/12 06:00:03",294.57,0.39,0.39,0.38,0.38,0.39,0.39,5.99,5.99,0.1,0.1,0.38,0.38,0.1,0.1,3.99,3.99,0.86,0.86,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/12 06:05:00",1,TAS1,73,234.61,0,0,"2025/06/12 06:00:03",234.61,0.39,0.39,0.38,0.38,0.39,0.39,81.83,81.83,0.1,0.1,0.38,0.38,0.1,0.1,3.75,3.75,0.86,0.86,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/12 06:05:00",1,VIC1,73,247.13,0,0,"2025/06/12 06:00:03",247.13,0.39,0.39,0.38,0.38,0.39,0.39,5.99,5.99,0.1,0.1,0.38,0.38,0.1,0.1,3.99,3.99,0.86,0.86,0,0,FIRM
C,"END OF REPORT",15
