C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/06,17:30:11,0000000466561747,TRADINGIS,0000000466561746
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:35:00",1,N-Q-MNSP1,211,-16.7,-9,-0.16,"2025/06/06 17:30:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:35:00",1,NSW1-QLD1,211,-781.1,-441.04,-15.54,"2025/06/06 17:30:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:35:00",1,T-V-MNSP1,211,-96.4,-296.4,10.3,"2025/06/06 17:30:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:35:00",1,V-S-MNSP1,211,-125,-125,28.04,"2025/06/06 17:30:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:35:00",1,V-SA,211,32.69,78.1,1.01,"2025/06/06 17:30:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:35:00",1,VIC1-NSW1,211,491.82,-11.01,0.04,"2025/06/06 17:30:03"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/06 17:35:00",1,SA1,211,-19.97,0,0,"2025/06/06 17:30:03",-19.97,2.49,2.49,0.38,0.38,0.36,0.36,6,6,0.1,0.1,0.38,0.38,0.38,0.38,8.5,8.5,0.1,0.1,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/06 17:35:00",1,NSW1,211,116.14,0,0,"2025/06/06 17:30:03",116.14,2.49,2.49,0.38,0.38,0.36,0.36,6,6,0.1,0.1,0.38,0.38,0.38,0.38,8.5,8.5,0.1,0.1,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/06 17:35:00",1,QLD1,211,115.63,0,0,"2025/06/06 17:30:03",115.63,2.49,2.49,0.38,0.38,0.36,0.36,6,6,0.1,0.1,0.38,0.38,0.38,0.38,8.5,8.5,0.1,0.1,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/06 17:35:00",1,TAS1,211,122.02,0,0,"2025/06/06 17:30:03",122.02,2.49,2.49,0.38,0.38,0.36,0.36,9.56,9.56,0.1,0.1,0.38,0.38,0.38,0.38,3.06,3.06,0.1,0.1,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/06 17:35:00",1,VIC1,211,20.01,0,0,"2025/06/06 17:30:03",20.01,2.49,2.49,0.38,0.38,0.36,0.36,6,6,0.1,0.1,0.38,0.38,0.38,0.38,8.5,8.5,0.1,0.1,0,0,"NOT FIRM"
C,"END OF REPORT",15
