C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/06,17:45:11,0000000466563281,TRADINGIS,0000000466563280
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:50:00",1,N-Q-MNSP1,214,-8.9,-11.92,-0.08,"2025/06/06 17:45:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:50:00",1,NSW1-QLD1,214,-555.2,-595,-14.58,"2025/06/06 17:45:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:50:00",1,T-V-MNSP1,214,-465.8,-460.68,23.87,"2025/06/06 17:45:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:50:00",1,V-S-MNSP1,214,-125,-125,28.04,"2025/06/06 17:45:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:50:00",1,V-SA,214,71.3,33.43,0.45,"2025/06/06 17:45:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/06 17:50:00",1,VIC1-NSW1,214,-6.26,-88.2,1.14,"2025/06/06 17:45:04"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/06 17:50:00",1,SA1,214,0,0,0,"2025/06/06 17:45:04",0,0.86,0.86,0.36,0.36,0.32,0.32,5.99,5.99,0.38,0.38,0.39,0.39,0.01,0.01,0.01,0.01,0.37,0.37,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/06 17:50:00",1,NSW1,214,167.62,0,0,"2025/06/06 17:45:04",167.62,0.86,0.86,0.36,0.36,0.32,0.32,5.99,5.99,0.38,0.38,0.39,0.39,0.01,0.01,0.01,0.01,0.37,0.37,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/06 17:50:00",1,QLD1,214,162.83,0,0,"2025/06/06 17:45:04",162.83,0.86,0.86,0.36,0.36,0.32,0.32,5.99,5.99,0.38,0.38,0.39,0.39,0.01,0.01,0.01,0.01,0.37,0.37,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/06 17:50:00",1,TAS1,214,120.1,0,0,"2025/06/06 17:45:04",120.1,7.84,7.84,0.38,0.38,0.36,0.36,7.64,7.64,0.38,0.38,0.38,0.38,0,0,3.06,3.06,0.37,0.37,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/06 17:50:00",1,VIC1,214,96,0,0,"2025/06/06 17:45:04",96,0.86,0.86,0.36,0.36,0.32,0.32,5.99,5.99,0.38,0.38,0.39,0.39,0.01,0.01,0.01,0.01,0.37,0.37,0,0,"NOT FIRM"
C,"END OF REPORT",15
