C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/02,15:50:11,0000000465978412,TRADINGIS,0000000465978411
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/02 15:55:00",1,N-Q-MNSP1,191,-75.8,-73,11.52,"2025/06/02 15:50:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/02 15:55:00",1,NSW1-QLD1,191,-1133.3,-1099,58.25,"2025/06/02 15:50:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/02 15:55:00",1,T-V-MNSP1,191,237.4,215.44,3.98,"2025/06/02 15:50:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/02 15:55:00",1,V-S-MNSP1,191,-41,-27,2.87,"2025/06/02 15:50:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/02 15:55:00",1,V-SA,191,-482.98,-493.17,40.41,"2025/06/02 15:50:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/02 15:55:00",1,VIC1-NSW1,191,954.95,955.7,126.59,"2025/06/02 15:50:04"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/02 15:55:00",1,SA1,191,138.49,0,0,"2025/06/02 15:50:04",138.49,0.39,0.39,0.36,0.36,0.1,0.1,0.1,0.1,0.38,0.38,0.38,0.38,0.38,0.38,3.7,3.7,0.37,0.37,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/02 15:55:00",1,NSW1,191,199.42,0,0,"2025/06/02 15:50:04",199.42,0.39,0.39,0.36,0.36,0.1,0.1,0.1,0.1,0.38,0.38,0.38,0.38,0.38,0.38,3.7,3.7,0.37,0.37,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/02 15:55:00",1,QLD1,191,132.83,0,0,"2025/06/02 15:50:04",132.83,0.39,0.39,0.36,0.36,0.1,0.1,0.1,0.1,0.38,0.38,0.38,0.38,0.38,0.38,3.7,3.7,0.37,0.37,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/02 15:55:00",1,TAS1,191,150.31,0,0,"2025/06/02 15:50:04",150.31,0.39,0.39,0.36,0.36,0.1,0.1,5.92,5.92,0.38,0.38,0.38,0.38,0.38,0.38,2.95,2.95,0.37,0.37,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/02 15:55:00",1,VIC1,191,160,0,0,"2025/06/02 15:50:04",160,0.39,0.39,0.36,0.36,0.1,0.1,0.1,0.1,0.38,0.38,0.38,0.38,0.38,0.38,3.7,3.7,0.37,0.37,0,0,FIRM
C,"END OF REPORT",15
