C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/09,00:45:10,0000000466875180,TRADINGIS,0000000466875179
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/09 00:50:00",1,N-Q-MNSP1,10,-7.5,-9,-0.16,"2025/06/09 00:45:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/09 00:50:00",1,NSW1-QLD1,10,-83,-162.66,0.74,"2025/06/09 00:45:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/09 00:50:00",1,T-V-MNSP1,10,-459.7,-478,25.62,"2025/06/09 00:45:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/09 00:50:00",1,V-S-MNSP1,10,80,72,0.95,"2025/06/09 00:45:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/09 00:50:00",1,V-SA,10,373.52,373.13,23.35,"2025/06/09 00:45:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/09 00:50:00",1,VIC1-NSW1,10,451.17,475.54,26.2,"2025/06/09 00:45:03"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/09 00:50:00",1,SA1,10,56.06,0,0,"2025/06/09 00:45:03",56.06,0.37,0.37,0.1,0.1,0.1,0.1,5.99,5.99,0.39,0.39,0.45,0.45,0.39,0.39,3.49,3.49,0.37,0.37,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/09 00:50:00",1,NSW1,10,55.9,0,0,"2025/06/09 00:45:03",55.9,0.37,0.37,0.1,0.1,0.1,0.1,5.99,5.99,0.39,0.39,0.45,0.45,0.39,0.39,3.49,3.49,0.37,0.37,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/09 00:50:00",1,QLD1,10,54.76,0,0,"2025/06/09 00:45:03",54.76,0.37,0.37,0.1,0.1,0.1,0.1,5.99,5.99,0.39,0.39,0.45,0.45,0.39,0.39,3.49,3.49,0.37,0.37,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/09 00:50:00",1,TAS1,10,150.24,0,0,"2025/06/09 00:45:03",150.24,0.38,0.38,0.38,0.38,0.36,0.36,7.26,7.26,0.38,0.38,0.38,0.38,0,0,2.8,2.8,0.37,0.37,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/09 00:50:00",1,VIC1,10,50.62,0,0,"2025/06/09 00:45:03",50.62,0.37,0.37,0.1,0.1,0.1,0.1,5.99,5.99,0.39,0.39,0.45,0.45,0.39,0.39,3.49,3.49,0.37,0.37,0,0,FIRM
C,"END OF REPORT",15
