C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/07,16:10:11,0000000466691210,TRADINGIS,0000000466691209
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/07 16:15:00",1,N-Q-MNSP1,195,-27.9,-25,0.65,"2025/06/07 16:10:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/07 16:15:00",1,NSW1-QLD1,195,-447,-584.67,13.31,"2025/06/07 16:10:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/07 16:15:00",1,T-V-MNSP1,195,-440.7,-478,25.62,"2025/06/07 16:10:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/07 16:15:00",1,V-S-MNSP1,195,-130,-130,29.96,"2025/06/07 16:10:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/07 16:15:00",1,V-SA,195,-570.55,-632.23,50.12,"2025/06/07 16:10:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/07 16:15:00",1,VIC1-NSW1,195,294.72,131.76,4.56,"2025/06/07 16:10:03"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/07 16:15:00",1,SA1,195,138,0,0,"2025/06/07 16:10:03",138,0.23,0.23,0.1,0.1,0.1,0.1,7.6,7.6,0.38,0.38,0.38,0.38,0.38,0.38,2,2,0.37,0.37,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/07 16:15:00",1,NSW1,195,59.95,0,0,"2025/06/07 16:10:03",59.95,0.23,0.23,0.1,0.1,0.1,0.1,7.6,7.6,0.38,0.38,0.38,0.38,0.38,0.38,2,2,0.37,0.37,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/07 16:15:00",1,QLD1,195,55.63,0,0,"2025/06/07 16:10:03",55.63,0.23,0.23,0.1,0.1,0.1,0.1,7.6,7.6,0.38,0.38,0.38,0.38,0.38,0.38,2,2,0.37,0.37,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/07 16:15:00",1,TAS1,195,149.24,0,0,"2025/06/07 16:10:03",149.24,0.38,0.38,0.38,0.38,0.36,0.36,8.38,8.38,0.38,0.38,0.38,0.38,0,0,3.01,3.01,0.37,0.37,0,0,"NOT FIRM"
D,TRADING,PRICE,3,"2025/06/07 16:15:00",1,VIC1,195,132.72,0,0,"2025/06/07 16:10:03",132.72,0.23,0.23,0.1,0.1,0.1,0.1,7.6,7.6,0.38,0.38,0.38,0.38,0.38,0.38,2,2,0.37,0.37,0,0,"NOT FIRM"
C,"END OF REPORT",15
