C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/03,16:55:11,0000000466128317,TRADINGIS,0000000466128316
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 17:00:00",1,N-Q-MNSP1,204,-46,-33,1.59,"2025/06/03 16:55:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 17:00:00",1,NSW1-QLD1,204,-1173,-1155.36,49.47,"2025/06/03 16:55:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 17:00:00",1,T-V-MNSP1,204,142.2,195,3.19,"2025/06/03 16:55:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 17:00:00",1,V-S-MNSP1,204,9,13.54,-0.75,"2025/06/03 16:55:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 17:00:00",1,V-SA,204,-96.56,-76.73,1.68,"2025/06/03 16:55:03"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 17:00:00",1,VIC1-NSW1,204,-129.66,-42.78,-0.65,"2025/06/03 16:55:03"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/03 17:00:00",1,SA1,204,155.15,0,0,"2025/06/03 16:55:03",155.15,0.38,0.38,0.36,0.36,0.1,0.1,16,16,0.38,0.38,0.38,0.38,0.38,0.38,3.49,3.49,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/03 17:00:00",1,NSW1,204,162.45,0,0,"2025/06/03 16:55:03",162.45,0.38,0.38,0.36,0.36,0.1,0.1,16,16,0.38,0.38,0.38,0.38,0.38,0.38,3.49,3.49,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/03 17:00:00",1,QLD1,204,139.88,0,0,"2025/06/03 16:55:03",139.88,0.38,0.38,0.36,0.36,0.1,0.1,16,16,0.38,0.38,0.38,0.38,0.38,0.38,3.49,3.49,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/03 17:00:00",1,TAS1,204,151.02,0,0,"2025/06/03 16:55:03",151.02,0.38,0.38,0.36,0.36,0.1,0.1,7.06,7.06,0.38,0.38,0.38,0.38,0.38,0.38,2.94,2.94,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/03 17:00:00",1,VIC1,204,160,0,0,"2025/06/03 16:55:03",160,0.38,0.38,0.36,0.36,0.1,0.1,16,16,0.38,0.38,0.38,0.38,0.38,0.38,3.49,3.49,0.1,0.1,0,0,FIRM
C,"END OF REPORT",15
