C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/06/03,07:15:12,0000000466069444,TRADINGIS,0000000466069443
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 07:20:00",1,N-Q-MNSP1,88,-16.5,-17,0.07,"2025/06/03 07:15:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 07:20:00",1,NSW1-QLD1,88,-680.2,-641.74,8.26,"2025/06/03 07:15:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 07:20:00",1,T-V-MNSP1,88,352.2,342.91,10.88,"2025/06/03 07:15:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 07:20:00",1,V-S-MNSP1,88,-4,-3.25,0.27,"2025/06/03 07:15:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 07:20:00",1,V-SA,88,-109.5,-115.51,2.41,"2025/06/03 07:15:04"
D,TRADING,INTERCONNECTORRES,2,"2025/06/03 07:20:00",1,VIC1-NSW1,88,1102.72,976.6,101.74,"2025/06/03 07:15:04"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/06/03 07:20:00",1,SA1,88,240.42,0,0,"2025/06/03 07:15:04",240.42,4.85,4.85,0.38,0.38,0.15,0.15,5.99,5.99,0.1,0.1,0.38,0.38,0.1,0.1,2,2,0.38,0.38,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/03 07:20:00",1,NSW1,88,299.99,0,0,"2025/06/03 07:15:04",299.99,4.85,4.85,0.38,0.38,0.15,0.15,5.99,5.99,0.1,0.1,0.38,0.38,0.1,0.1,2,2,0.38,0.38,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/03 07:20:00",1,QLD1,88,279.2,0,0,"2025/06/03 07:15:04",279.2,4.85,4.85,0.38,0.38,0.15,0.15,5.99,5.99,0.1,0.1,0.38,0.38,0.1,0.1,2,2,0.38,0.38,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/03 07:20:00",1,TAS1,88,227.58,0,0,"2025/06/03 07:15:04",227.58,4.85,4.85,0.38,0.38,0.15,0.15,73.48,73.48,0.1,0.1,0.38,0.38,0.1,0.1,2.94,2.94,0.38,0.38,0,0,FIRM
D,TRADING,PRICE,3,"2025/06/03 07:20:00",1,VIC1,88,248.53,0,0,"2025/06/03 07:15:04",248.53,4.85,4.85,0.38,0.38,0.15,0.15,5.99,5.99,0.1,0.1,0.38,0.38,0.1,0.1,2,2,0.38,0.38,0,0,FIRM
C,"END OF REPORT",15
