C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/05/31,05:10:11,0000000465632250,TRADINGIS,0000000465632249
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/05/31 05:15:00",1,N-Q-MNSP1,63,-42.7,-41,2.87,"2025/05/31 05:10:04"
D,TRADING,INTERCONNECTORRES,2,"2025/05/31 05:15:00",1,NSW1-QLD1,63,-998.4,-1050.53,97,"2025/05/31 05:10:04"
D,TRADING,INTERCONNECTORRES,2,"2025/05/31 05:15:00",1,T-V-MNSP1,63,-457.2,-432.78,21.17,"2025/05/31 05:10:04"
D,TRADING,INTERCONNECTORRES,2,"2025/05/31 05:15:00",1,V-S-MNSP1,63,63,63,0.15,"2025/05/31 05:10:04"
D,TRADING,INTERCONNECTORRES,2,"2025/05/31 05:15:00",1,V-SA,63,318.47,290.31,12.22,"2025/05/31 05:10:04"
D,TRADING,INTERCONNECTORRES,2,"2025/05/31 05:15:00",1,VIC1-NSW1,63,-303.22,-223.01,-3.07,"2025/05/31 05:10:04"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/05/31 05:15:00",1,SA1,63,138,0,0,"2025/05/31 05:10:04",138,0.37,0.37,0.1,0.1,0.1,0.1,11.05,11.05,0.38,0.38,0.38,0.38,0.38,0.38,15,15,0.37,0.37,0,0,FIRM
D,TRADING,PRICE,3,"2025/05/31 05:15:00",1,NSW1,63,127.61,0,0,"2025/05/31 05:10:04",127.61,0.37,0.37,0.1,0.1,0.1,0.1,11.05,11.05,0.38,0.38,0.38,0.38,0.38,0.38,15,15,0.37,0.37,0,0,FIRM
D,TRADING,PRICE,3,"2025/05/31 05:15:00",1,QLD1,63,105.28,0,0,"2025/05/31 05:10:04",105.28,0.37,0.37,0.1,0.1,0.1,0.1,11.05,11.05,0.38,0.38,0.38,0.38,0.38,0.38,15,15,0.37,0.37,0,0,FIRM
D,TRADING,PRICE,3,"2025/05/31 05:15:00",1,TAS1,63,150.24,0,0,"2025/05/31 05:10:04",150.24,0.38,0.38,0.38,0.38,0.1,0.1,6.18,6.18,0.38,0.38,0.38,0.38,0,0,2.55,2.55,0.37,0.37,0,0,FIRM
D,TRADING,PRICE,3,"2025/05/31 05:15:00",1,VIC1,63,127.88,0,0,"2025/05/31 05:10:04",127.88,0.37,0.37,0.1,0.1,0.1,0.1,11.05,11.05,0.38,0.38,0.38,0.38,0.38,0.38,15,15,0.37,0.37,0,0,FIRM
C,"END OF REPORT",15
