C,NEMP.WORLD,TRADINGIS,AEMO,PUBLIC,2025/05/31,12:20:11,0000000465673798,TRADINGIS,0000000465673797
I,TRADING,INTERCONNECTORRES,2,SETTLEMENTDATE,RUNNO,INTERCONNECTORID,PERIODID,METEREDMWFLOW,MWFLOW,MWLOSSES,LASTCHANGED
D,TRADING,INTERCONNECTORRES,2,"2025/05/31 12:25:00",1,N-Q-MNSP1,149,-7.3,-17,0.07,"2025/05/31 12:20:04"
D,TRADING,INTERCONNECTORRES,2,"2025/05/31 12:25:00",1,NSW1-QLD1,149,-281.3,-298.84,5.61,"2025/05/31 12:20:04"
D,TRADING,INTERCONNECTORRES,2,"2025/05/31 12:25:00",1,T-V-MNSP1,149,-463.9,-478,25.62,"2025/05/31 12:20:04"
D,TRADING,INTERCONNECTORRES,2,"2025/05/31 12:25:00",1,V-S-MNSP1,149,18,9,-0.56,"2025/05/31 12:20:04"
D,TRADING,INTERCONNECTORRES,2,"2025/05/31 12:25:00",1,V-SA,149,-7.47,-14.27,0.6,"2025/05/31 12:20:04"
D,TRADING,INTERCONNECTORRES,2,"2025/05/31 12:25:00",1,VIC1-NSW1,149,-19.65,-9.77,-0.84,"2025/05/31 12:20:04"
I,TRADING,PRICE,3,SETTLEMENTDATE,RUNNO,REGIONID,PERIODID,RRP,EEP,INVALIDFLAG,LASTCHANGED,ROP,RAISE6SECRRP,RAISE6SECROP,RAISE60SECRRP,RAISE60SECROP,RAISE5MINRRP,RAISE5MINROP,RAISEREGRRP,RAISEREGROP,LOWER6SECRRP,LOWER6SECROP,LOWER60SECRRP,LOWER60SECROP,LOWER5MINRRP,LOWER5MINROP,LOWERREGRRP,LOWERREGROP,RAISE1SECRRP,RAISE1SECROP,LOWER1SECRRP,LOWER1SECROP,PRICE_STATUS
D,TRADING,PRICE,3,"2025/05/31 12:25:00",1,SA1,149,65.72,0,0,"2025/05/31 12:20:04",65.72,0.1,0.1,0.01,0.01,0.04,0.04,10.98,10.98,0.38,0.38,0.38,0.38,0.38,0.38,3.75,3.75,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/05/31 12:25:00",1,NSW1,149,74.82,0,0,"2025/05/31 12:20:04",74.82,0.1,0.1,0.01,0.01,0.04,0.04,10.98,10.98,0.38,0.38,0.38,0.38,0.38,0.38,3.75,3.75,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/05/31 12:25:00",1,QLD1,149,71.37,0,0,"2025/05/31 12:20:04",71.37,0.1,0.1,0.01,0.01,0.04,0.04,10.98,10.98,0.38,0.38,0.38,0.38,0.38,0.38,3.75,3.75,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/05/31 12:25:00",1,TAS1,149,120.23,0,0,"2025/05/31 12:20:04",120.23,0.38,0.38,0.38,0.38,0.36,0.36,6.18,6.18,0.38,0.38,0.38,0.38,0,0,2.55,2.55,0.1,0.1,0,0,FIRM
D,TRADING,PRICE,3,"2025/05/31 12:25:00",1,VIC1,149,68.58,0,0,"2025/05/31 12:20:04",68.58,0.1,0.1,0.01,0.01,0.04,0.04,10.98,10.98,0.38,0.38,0.38,0.38,0.38,0.38,3.75,3.75,0.1,0.1,0,0,FIRM
C,"END OF REPORT",15
